
TRACE LEVEL = 2
   2.04s TraceLog.cpp  214: Command line: ""
1763.14s score.cpp     597: Track Limits: WarnPts: 0.00 Pts: 0.13 ET: 1.92 PlaceDiff: 0.00 TimeSkipped: 0.07 TimeRatio: 0.02 OffTime: 0.05 OffThrottle: 0.07 SpeedDiffLeave: 0.00 SpeedDiffRejoin: 0.00 DistPts: -0.01 WallPts 0.00 PitPits: 0.00 PtsScaling: 0.62 MaxOffTrack: 0.16 ResetOffTrackDist: 0
1764.53s score.cpp    4117: Track Limits: Off Track WP: 5 TimeIntoLap: 122.19 SpeedDiff: 2.13 LapDistance: 6164.81 WetTrackScalar: 1.00 PredictedTimeWP: 122.17 CurrentTimeDiff: 0.24 PredictedSpeedWP:67.66 PredictedLapTime: 141.22 LeftTrack: 0.02 WallRiding: 0
1765.07s score.cpp    4577: Track Limits: Back On Track; Lap: 12 LapDist: 6202.56
1765.07s score.cpp     597: Track Limits: WarnPts: 0.00 Pts: 0.11 ET: 0.54 PlaceDiff: 0.00 TimeSkipped: 0.02 TimeRatio: 0.06 OffTime: 0.05 OffThrottle: 0.06 SpeedDiffLeave: 0.00 SpeedDiffRejoin: 0.00 DistPts: -0.01 WallPts 0.00 PitPits: 0.00 PtsScaling: 0.60 MaxOffTrack: 0.13 ResetOffTrackDist: 0
1766.48s score.cpp    4034: Track Limits: No Track Cut; Lap: 12 LapDist: 6300.95
1766.48s score.cpp     597: Track Limits: WarnPts: 0.00 Pts: 0.12 ET: 1.94 PlaceDiff: 0.00 TimeSkipped: 0.07 TimeRatio: 0.02 OffTime: 0.05 OffThrottle: 0.06 SpeedDiffLeave: 0.00 SpeedDiffRejoin: 0.00 DistPts: -0.01 WallPts 0.00 PitPits: 0.00 PtsScaling: 0.60 MaxOffTrack: 0.13 ResetOffTrackDist: 0
1783.43s vehicle.cpp  1552: Vehicle in slot 14 teleported from -200.786346, 21.828922, 728.783936 to -192.431213, 21.776747, 733.342651 (9.518028m in 0.020000s)
1783.67s TireInventor   75: LTR: Saving tire wear, wl: 0, tireIndex: 3, compIndex: 0, wear before -> after: 94.932278 -> 93.509965
1783.67s garage.cpp   1475: Enforcing player garage tire rules
1783.67s garage.cpp   1563: Enforced selection: 1/4, 1/4, 1/4, 1/4
1783.67s TireInventor   75: LTR: Saving tire wear, wl: 1, tireIndex: 3, compIndex: 0, wear before -> after: 95.310457 -> 94.140624
1783.67s garage.cpp   1475: Enforcing player garage tire rules
1783.67s garage.cpp   1563: Enforced selection: 1/4, 1/4, 1/4, 1/4
1783.67s TireInventor   75: LTR: Saving tire wear, wl: 2, tireIndex: 3, compIndex: 0, wear before -> after: 95.832060 -> 94.785384
1783.67s garage.cpp   1475: Enforcing player garage tire rules
1783.67s garage.cpp   1563: Enforced selection: 1/4, 1/4, 1/4, 1/4
1783.67s TireInventor   75: LTR: Saving tire wear, wl: 3, tireIndex: 3, compIndex: 0, wear before -> after: 96.158158 -> 95.186758
1783.67s garage.cpp   1475: Enforcing player garage tire rules
1783.67s garage.cpp   1563: Enforced selection: 1/4, 1/4, 1/4, 1/4
1849.00s score.cpp    4117: Track Limits: Off Track WP: 816 TimeIntoLap: 65.89 SpeedDiff: -0.32 LapDistance: 3235.36 WetTrackScalar: 1.00 PredictedTimeWP: 65.92 CurrentTimeDiff: -0.60 PredictedSpeedWP:41.85 PredictedLapTime: 141.22 LeftTrack: 0.04 WallRiding: 0
1849.86s score.cpp    4577: Track Limits: Back On Track; Lap: 13 LapDist: 3271.88
1849.86s score.cpp     597: Track Limits: WarnPts: 0.00 Pts: 0.12 ET: 0.86 PlaceDiff: 0.00 TimeSkipped: -0.03 TimeRatio: 0.00 OffTime: 0.08 OffThrottle: 0.08 SpeedDiffLeave: 0.00 SpeedDiffRejoin: 0.00 DistPts: -0.00 WallPts 0.00 PitPits: 0.00 PtsScaling: 0.97 MaxOffTrack: 0.62 ResetOffTrackDist: 0
1850.95s score.cpp    4034: Track Limits: No Track Cut; Lap: 13 LapDist: 3322.82
1850.95s score.cpp     597: Track Limits: WarnPts: 0.00 Pts: 0.08 ET: 1.96 PlaceDiff: 0.00 TimeSkipped: -0.07 TimeRatio: 0.00 OffTime: 0.08 OffThrottle: 0.08 SpeedDiffLeave: 0.00 SpeedDiffRejoin: 0.00 DistPts: -0.00 WallPts 0.00 PitPits: 0.00 PtsScaling: 0.97 MaxOffTrack: 0.62 ResetOffTrackDist: 0
1876.92s score.cpp    4117: Track Limits: Off Track WP: 1092 TimeIntoLap: 93.68 SpeedDiff: -2.14 LapDistance: 4616.57 WetTrackScalar: 1.00 PredictedTimeWP: 93.68 CurrentTimeDiff: -0.44 PredictedSpeedWP:42.94 PredictedLapTime: 141.22 LeftTrack: 0.13 WallRiding: 0
1878.73s score.cpp    4577: Track Limits: Back On Track; Lap: 13 LapDist: 4694.93
1878.73s score.cpp     597: Track Limits: WarnPts: 0.25 Pts: 0.18 ET: 1.82 PlaceDiff: 0.00 TimeSkipped: -0.17 TimeRatio: 0.00 OffTime: 0.16 OffThrottle: 0.19 SpeedDiffLeave: 0.00 SpeedDiffRejoin: 0.00 DistPts: -0.01 WallPts 0.00 PitPits: 0.00 PtsScaling: 1.00 MaxOffTrack: 2.13 ResetOffTrackDist: 0
1879.34s game.cpp      524: [State Change] Changing session state from DRIVING to PAUSED
1879.34s game.cpp     1116: Game paused
1879.34s hwinput.cpp  3437: Pausing Force Feedback because the game is paused.
1879.34s hwinput.cpp  2416: Pausing Force Feedback on VRS DirectForce Pro Pedals-9F4A5105CEFFFDA7. PM
1879.34s hwinput.cpp  2416: Pausing Force Feedback on P2000 Haptic-2551E35938BECCC4. PM
1879.34s hwinput.cpp  2416: Pausing Force Feedback on CONSPIT 300GT-B84DF9363E4C8D84. PM
1879.34s hwinput.cpp  2416: Pausing Force Feedback on Simucube 2 Pro-4FCD75134409FC89. Pm
1879.36s cubeDirectX1 1869: Turning on FreeGPUTimeForUI
1879.36s DriverOverla 8425: CHKVAR: Changed [1->0] detected in inRaceSession
1879.36s DriverOverla 8436: CHKVAR: Changed [1->0] detected in isVisible
1879.67s RestService.  839: Get /start/assets/lmu_logo_icon-BllwmOxF.png
1879.67s setup.cpp    3311: Reset veh file filter
1881.70s game.cpp     1116: Game un-paused
1881.70s hwinput.cpp  3450: Unpausing Force Feedback
1881.70s hwinput.cpp  2426: Continuing Force Feedback on VRS DirectForce Pro Pedals-9F4A5105CEFFFDA7. pM
1881.70s hwinput.cpp  2426: Continuing Force Feedback on P2000 Haptic-2551E35938BECCC4. pM
1881.70s hwinput.cpp  2426: Continuing Force Feedback on CONSPIT 300GT-B84DF9363E4C8D84. pM
1881.70s hwinput.cpp  2426: Continuing Force Feedback on Simucube 2 Pro-4FCD75134409FC89. pm
1881.71s game.cpp      524: [State Change] Changing session state from PAUSED to MONITOR_MENU
1881.73s hwinput.cpp  3038: Restarting ffb system.
1881.73s hwinput.cpp  2508: Not recreating any effects as the ffb axis is the same as before
1881.73s hwinput.cpp  2438: Muting Force Feedback on Simucube 2 Pro-4FCD75134409FC89. pM
1881.73s hwinput.cpp  3106: Activating 3 ffb effects on Simucube 2 Pro-4FCD75134409FC89
1881.75s TireInventor   75: LTR: Saving tire wear, wl: 0, tireIndex: 3, compIndex: 0, wear before -> after: 93.509965 -> 92.483718
1881.75s garage.cpp   1475: Enforcing player garage tire rules
1881.75s garage.cpp   1563: Enforced selection: 1/4, 1/4, 1/4, 1/4
1881.75s TireInventor   75: LTR: Saving tire wear, wl: 1, tireIndex: 3, compIndex: 0, wear before -> after: 94.140624 -> 93.155777
1881.75s garage.cpp   1475: Enforcing player garage tire rules
1881.75s garage.cpp   1563: Enforced selection: 0/4, 1/4, 1/4, 1/4
1881.75s TireInventor   75: LTR: Saving tire wear, wl: 2, tireIndex: 3, compIndex: 0, wear before -> after: 94.785384 -> 93.991724
1881.75s garage.cpp   1475: Enforcing player garage tire rules
1881.75s garage.cpp   1563: Enforced selection: 0/4, 0/4, 1/4, 1/4
1881.75s TireInventor   75: LTR: Saving tire wear, wl: 3, tireIndex: 3, compIndex: 0, wear before -> after: 95.186758 -> 94.471698
1881.75s garage.cpp   1475: Enforcing player garage tire rules
1881.75s garage.cpp   1563: Enforced selection: 0/4, 0/4, 0/4, 1/4
1881.75s slot.cpp     1011: Entered Slot::Restart(0)
1881.75s slot.cpp     1068: vi(0)
1881.75s ContentLoadi   90: LMU Warning : Failed to load 3 double values for: FWLiftHeightPlus 
1881.75s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorDrag 
1881.75s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorLift 
1881.75s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
1881.75s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
1881.75s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
1881.75s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
1881.75s Strategy.cpp  193: PStrat IN for 0 (Nick Belane #59): FC 120.0 SFPL 0.03 STPL 108.6 VEC 678000000.0 SVEPPL 0.05 BSL 141.22 NOD 1 CR 1 NLCBZ 3
1881.75s driver.cpp   7471: Created StrategyManager of type Qualifying for slot 0
1881.75s ContentLoadi   90: LMU Warning : Failed to load 3 double values for: FWLiftHeightPlus 
1881.75s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorDrag 
1881.75s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorLift 
1881.75s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
1881.75s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
1881.75s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
1881.75s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
1881.75s hwinput.cpp  6914: Setting steering wheel range to 524 degrees.
1881.75s hdvehicle.cp 7453: Loading wear onto tire.  Wheel: 0, wear: 92.483718, comp 0, basic: 0, initialized 0
1881.75s hdvehicle.cp 7453: Loading wear onto tire.  Wheel: 1, wear: 93.155777, comp 0, basic: 0, initialized 0
1881.75s hdvehicle.cp 7453: Loading wear onto tire.  Wheel: 2, wear: 93.991724, comp 0, basic: 0, initialized 0
1881.75s hdvehicle.cp 7453: Loading wear onto tire.  Wheel: 3, wear: 94.471698, comp 0, basic: 0, initialized 0
1881.76s slot.cpp     1072: sr(0,1)
1881.76s vehicle.cpp  9381: Changing control for Vehicle in slot 0 from Player to Ai
1881.76s slot.cpp     1171: Exited Slot::Restart()
1881.76s CommMain.cpp 1012: Could not find commentary event "TiresTooColdWarning"
1881.76s hwinput.cpp  2448: Unmuting Force Feedback on Simucube 2 Pro-4FCD75134409FC89. pm
1881.76s hwinput.cpp  3443: Pausing Force Feedback because the player is not in control.
1881.76s hwinput.cpp  2416: Pausing Force Feedback on VRS DirectForce Pro Pedals-9F4A5105CEFFFDA7. PM
1881.76s hwinput.cpp  2416: Pausing Force Feedback on P2000 Haptic-2551E35938BECCC4. PM
1881.76s hwinput.cpp  2416: Pausing Force Feedback on CONSPIT 300GT-B84DF9363E4C8D84. PM
1881.76s hwinput.cpp  2416: Pausing Force Feedback on Simucube 2 Pro-4FCD75134409FC89. Pm
1881.76s queue.cpp    1946: Resetting dents for slot 0
1881.76s DriverOverla 8420: CHKVAR: Changed [0->5] detected in pitState
1881.76s DriverOverla 8421: CHKVAR: Changed [0->1] detected in gOptions.Realtime()
1881.76s vehicle.cpp  1552: Vehicle in slot 0 teleported from -326.577637, -20.014532, -894.004089 to -247.084351, 22.540884, 821.899780 (1718.271240m in -0.014722s)
1882.28s game.cpp      524: [State Change] Changing session state from MONITOR_MENU to DISABLED
1882.28s TireInventor  388: LTR: Garage::ClearUsedTiresInTireInventory() Tire Inventory Cleared
1882.28s TireInventor  420: LTR: Garage::ClearRollbackTireInventory() Rolledback Tire Inventory Cleared
1882.29s game.cpp     2804: Exiting DYN with state : Post
1882.29s game.cpp     2818: Entered Game::Post()
1882.29s game.cpp     1105: [State Change] Changing state from Dyn to Post
1882.29s sound.cpp    1646: Entered Sound::Post()
1882.31s Replay.cpp   3180: Saving replay: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\UserData\Replays\Circuit de Spa-Francorchamps Q1.Vcr
1882.36s WeatherGfx.c 3528: SkySim::Post()
1882.36s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $RAINDROPMAP not found
1882.36s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $SSRCOLORBUFFER not found
1882.36s specialfx.cp 4632: Entered SpecialFX::Post()
1882.36s steward.cpp 10123: Entered Steward::Post()
1882.36s steward.cpp  6989: [Results] End session.
1882.37s steward.cpp  7570: [Results] Post.
1882.37s hwinput.cpp  8271: Entered HWInput::Post()
1882.37s hwinput.cpp  8955: Saving direct input config to: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\UserData\player\\direct input.json
1882.37s hwinput.cpp  8913: Saving main config to: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\UserData\player\\current controls.json
1882.37s hwinput.cpp  2455: Stopping Force Feedback on VRS DirectForce Pro Pedals-9F4A5105CEFFFDA7. PM
1882.37s hwinput.cpp  2426: Continuing Force Feedback on VRS DirectForce Pro Pedals-9F4A5105CEFFFDA7. pM
1882.37s hwinput.cpp  2455: Stopping Force Feedback on P2000 Haptic-2551E35938BECCC4. PM
1882.37s hwinput.cpp  2426: Continuing Force Feedback on P2000 Haptic-2551E35938BECCC4. pM
1882.37s hwinput.cpp  2455: Stopping Force Feedback on CONSPIT 300GT-B84DF9363E4C8D84. PM
1882.37s hwinput.cpp  2426: Continuing Force Feedback on CONSPIT 300GT-B84DF9363E4C8D84. pM
1882.37s hwinput.cpp  2455: Stopping Force Feedback on Simucube 2 Pro-4FCD75134409FC89. Pm
1882.37s hwinput.cpp  2426: Continuing Force Feedback on Simucube 2 Pro-4FCD75134409FC89. pm
1882.37s hwinput.cpp  2438: Muting Force Feedback on Simucube 2 Pro-4FCD75134409FC89. pM
1882.37s dynman.cpp   3129: Entered DynMan::Post()
1882.37s vehicle.cpp  9381: Changing control for Vehicle in slot 104 from Ai to None
1882.37s driver.cpp   3243: Uninitializing Driver
1882.37s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.37s hwinput.cpp  2448: Unmuting Force Feedback on Simucube 2 Pro-4FCD75134409FC89. pm
1882.37s vehicle.cpp  9381: Changing control for Vehicle in slot 0 from Ai to None
1882.37s driver.cpp   3243: Uninitializing Driver
1882.37s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.37s vehicle.cpp  9381: Changing control for Vehicle in slot 1 from Ai to None
1882.37s driver.cpp   3243: Uninitializing Driver
1882.37s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.37s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_0 not found
1882.40s slot.cpp     1395: HALT?  Time UNloading Eduardo Barrichello was (0.00+0.00+0.00+0.00+0.00+0.02+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.02
1882.40s vehicle.cpp  9381: Changing control for Vehicle in slot 2 from Ai to None
1882.40s driver.cpp   3243: Uninitializing Driver
1882.40s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.43s slot.cpp     1395: HALT?  Time UNloading François Heriau was (0.00+0.00+0.00+0.00+0.00+0.03+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.03
1882.43s vehicle.cpp  9381: Changing control for Vehicle in slot 3 from Ai to None
1882.43s driver.cpp   3243: Uninitializing Driver
1882.43s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.43s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_2 not found
1882.45s slot.cpp     1395: HALT?  Time UNloading Ian James was (0.00+0.00+0.00+0.00+0.00+0.02+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.02
1882.45s vehicle.cpp  9381: Changing control for Vehicle in slot 4 from Ai to None
1882.45s driver.cpp   3243: Uninitializing Driver
1882.45s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.45s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_3 not found
1882.48s slot.cpp     1395: HALT?  Time UNloading Timur Boguslavskiy was (0.00+0.00+0.00+0.00+0.00+0.03+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.03
1882.48s vehicle.cpp  9381: Changing control for Vehicle in slot 5 from Ai to None
1882.48s driver.cpp   3243: Uninitializing Driver
1882.48s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.48s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_4 not found
1882.51s slot.cpp     1395: HALT?  Time UNloading Jonny Edgar was (0.00+0.00+0.00+0.00+0.00+0.02+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.02
1882.51s vehicle.cpp  9381: Changing control for Vehicle in slot 6 from Ai to None
1882.51s driver.cpp   3243: Uninitializing Driver
1882.51s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.51s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_5 not found
1882.53s slot.cpp     1395: HALT?  Time UNloading Ahmad Al Harthy was (0.00+0.00+0.00+0.00+0.00+0.02+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.03
1882.53s vehicle.cpp  9381: Changing control for Vehicle in slot 7 from Ai to None
1882.53s driver.cpp   3243: Uninitializing Driver
1882.53s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.53s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_6 not found
1882.56s slot.cpp     1395: HALT?  Time UNloading Francesco Castellacci was (0.00+0.00+0.00+0.00+0.00+0.02+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.03
1882.56s vehicle.cpp  9381: Changing control for Vehicle in slot 8 from Ai to None
1882.56s driver.cpp   3243: Uninitializing Driver
1882.56s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.56s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_7 not found
1882.57s slot.cpp     1395: HALT?  Time UNloading Matteo Cairoli was (0.00+0.00+0.00+0.00+0.00+0.02+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.02
1882.57s vehicle.cpp  9381: Changing control for Vehicle in slot 9 from Ai to None
1882.57s driver.cpp   3243: Uninitializing Driver
1882.57s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.57s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_8 not found
1882.59s slot.cpp     1395: HALT?  Time UNloading Lin Hodenius was (0.00+0.00+0.00+0.00+0.00+0.01+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.01
1882.59s vehicle.cpp  9381: Changing control for Vehicle in slot 10 from Ai to None
1882.59s driver.cpp   3243: Uninitializing Driver
1882.59s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.59s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_9 not found
1882.61s slot.cpp     1395: HALT?  Time UNloading Bernardo Sousa was (0.00+0.00+0.00+0.00+0.00+0.02+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.02
1882.61s vehicle.cpp  9381: Changing control for Vehicle in slot 11 from Ai to None
1882.61s driver.cpp   3243: Uninitializing Driver
1882.61s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.61s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_10 not found
1882.64s slot.cpp     1395: HALT?  Time UNloading Finn Gehrsitz was (0.00+0.00+0.00+0.00+0.00+0.02+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.02
1882.64s vehicle.cpp  9381: Changing control for Vehicle in slot 12 from Ai to None
1882.64s driver.cpp   3243: Uninitializing Driver
1882.64s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.64s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_11 not found
1882.67s slot.cpp     1395: HALT?  Time UNloading Rui Andrade was (0.00+0.00+0.00+0.00+0.00+0.03+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.03
1882.67s vehicle.cpp  9381: Changing control for Vehicle in slot 13 from Ai to None
1882.67s driver.cpp   3243: Uninitializing Driver
1882.67s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.67s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_12 not found
1882.68s slot.cpp     1395: HALT?  Time UNloading Rahel Frey was (0.00+0.00+0.00+0.00+0.00+0.02+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.02
1882.68s vehicle.cpp  9381: Changing control for Vehicle in slot 14 from Ai to None
1882.68s driver.cpp   3243: Uninitializing Driver
1882.68s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.68s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_13 not found
1882.70s slot.cpp     1395: HALT?  Time UNloading José María López was (0.00+0.00+0.00+0.00+0.00+0.02+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.02
1882.70s vehicle.cpp  9381: Changing control for Vehicle in slot 15 from Ai to None
1882.70s driver.cpp   3243: Uninitializing Driver
1882.70s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.70s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_14 not found
1882.78s slot.cpp     1395: HALT?  Time UNloading Stefano Gattuso was (0.00+0.00+0.00+0.00+0.00+0.07+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.07
1882.78s vehicle.cpp  9381: Changing control for Vehicle in slot 16 from Ai to None
1882.78s driver.cpp   3243: Uninitializing Driver
1882.78s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.78s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_15 not found
1882.81s slot.cpp     1395: HALT?  Time UNloading Ryan Hardwick was (0.00+0.00+0.00+0.00+0.00+0.03+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.03
1882.81s vehicle.cpp  9381: Changing control for Vehicle in slot 17 from Ai to None
1882.81s driver.cpp   3243: Uninitializing Driver
1882.81s vehgfx.cpp   4014: Uninitializing vehicle graphics...
1882.81s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_17 not found
1882.81s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_1 not found
1882.81s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $CAREXTDISPLAYREADOUTRT_16 not found
1882.82s slot.cpp     1395: HALT?  Time UNloading Sean Gelael was (0.00+0.00+0.00+0.00+0.00+0.03+0.00+0.00+0.00+0.00+0.00+0.00+0.00) = 0.03
1882.82s Telemetry.cp  486: Shutting down telemetry manager.
1882.82s camera.cpp   6102: Entered CamMan::Post()
1882.82s render.cpp   3707: Entered Render::Post()
1882.82s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $UNDERCARSHADOWTEX not found
1882.82s onscreen.cpp 3886: Entered OnScreen::Post()
1882.82s DriverOverla 7263: Entered DriverOverlay::Uninit()
1882.84s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $ GRAPHICS 2D RENDER TEXTURE - DRIVER OVERLAY not found
1882.84s DriverLabels  795: Entered DriverLabels::Uninit()
1882.87s Texture.cpp   169: TextureManager::remove: texture $DEPTH RT $ GRAPHICS 2D RENDER TEXTURE - DRIVER LABEL ATLAS not found
